STATUS,a1,a2,a3,a4,b1,b2,b3,b4,c1,c2,c3,c4,d1,d2,d3,d4
1,11,16,16,20,0,0,0,0,0,0,0,0,6,9,9,9
1,9,16,23,31,0,0,0,14,0,0,0,0,8,15,22,28
1,23,31,75,96,2,2,2,2,2,2,2,4,6,9,16,20
1,2,4,8,12,0,0,0,0,0,0,0,0,3,3,6,6
1,11,19,21,25,0,0,0,0,0,0,0,0,0,0,0,0
1,3,7,11,12,0,0,0,0,0,0,0,0,0,0,0,0
1,10,14,23,42,0,2,2,2,0,0,0,0,3,6,7,8
1,8,19,29,46,0,0,0,0,0,0,0,0,0,0,0,0
1,14,32,47,62,0,0,8,8,0,0,0,0,7,11,11,11
1,38,38,82,123,0,0,0,0,0,0,0,0,0,0,0,0
1,23,25,25,33,0,0,0,0,0,0,0,0,0,0,0,0
1,5,9,20,27,0,0,0,0,0,0,0,0,0,0,0,0
1,43,51,82,114,0,0,0,0,0,0,0,0,0,0,0,0
1,68,130,196,236,0,0,0,0,0,0,0,0,0,0,0,0
1,30,50,77,124,1,1,1,3,0,0,0,0,0,0,0,0
1,24,53,70,110,0,2,2,2,0,0,0,0,2,3,4,4
1,33,57,82,113,0,0,0,0,0,0,0,0,0,0,0,0
1,9,14,24,29,0,0,0,0,0,0,0,0,0,0,0,0
1,4,12,27,44,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,26,50,0,0,3,15,0,0,0,0,0,4,11,18
1,17,19,19,28,0,0,0,0,0,0,0,0,0,0,0,4
1,3,14,17,33,0,0,0,0,0,0,0,0,0,7,10,13
1,17,35,46,57,0,1,1,3,0,0,0,0,0,0,4,5
1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1,44,89,139,187,0,0,0,0,0,0,0,0,0,0,0,0
1,13,34,50,53,0,0,0,0,0,0,0,0,0,0,0,0
1,14,44,79,116,0,0,0,0,0,0,0,0,7,10,15,18
1,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
1,9,15,22,24,0,0,0,0,0,0,0,0,0,0,0,0
1,24,39,55,65,0,0,0,0,0,0,0,0,0,0,0,0
1,7,15,18,20,0,0,0,0,0,0,0,0,0,0,0,0
1,9,14,31,37,0,0,0,0,0,0,0,0,0,0,0,0
1,9,18,39,54,0,0,0,0,0,0,0,0,0,0,0,0
1,19,41,65,92,0,0,0,0,0,0,0,0,0,0,0,0
1,21,25,41,63,3,4,4,4,0,4,4,4,5,7,11,16
1,12,26,38,44,0,0,0,0,0,0,0,0,0,0,0,0
0,7,14,17,25,0,2,2,2,0,0,0,0,0,0,0,0
1,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0
1,25,35,48,65,0,0,0,0,0,0,0,0,0,0,0,0
1,14,26,32,46,0,0,0,0,0,0,0,0,0,0,0,0
1,14,87,110,167,0,0,0,0,0,0,1,1,0,1,1,4
1,11,20,41,55,0,0,0,0,0,0,0,0,0,0,0,0
1,25,46,79,126,0,0,0,0,0,0,0,0,0,0,0,0
1,26,62,94,114,0,0,0,0,0,0,0,0,0,0,0,0
1,15,31,46,52,0,0,0,0,0,0,0,0,0,0,0,0
1,45,69,87,104,0,0,0,0,0,0,0,0,0,0,0,0
1,46,65,101,117,0,0,0,0,0,0,0,0,0,0,0,0
1,7,21,31,37,0,0,0,0,0,0,0,0,0,0,0,0
1,8,24,43,66,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,3,6,0,0,0,0,0,0,0,0,7,14,21,28
0,1,4,19,38,0,3,3,3,0,0,0,0,1,1,1,1
1,12,23,34,43,0,0,0,0,0,0,0,0,0,0,0,0
1,13,40,71,99,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0
1,51,97,131,196,0,0,0,0,0,0,0,0,0,0,0,0
1,11,28,40,60,0,0,0,0,0,0,0,0,0,0,0,0
1,13,20,31,41,0,0,0,0,0,0,0,0,0,0,0,0
1,20,46,61,76,0,0,2,11,0,0,2,2,7,15,22,30
1,24,40,44,49,0,0,0,0,0,0,0,0,0,0,0,0
1,37,48,73,97,0,0,0,0,0,0,0,0,0,0,0,0
1,10,14,16,21,0,0,0,0,0,0,0,0,0,0,0,0
1,14,24,34,52,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,8,16,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5,5,7,0,0,0,0,0,0,0,0,2,8,10,10
1,13,26,37,46,0,0,0,0,0,0,0,0,0,0,0,0
1,17,24,34,51,0,1,1,1,0,0,2,4,6,12,16,23
1,15,32,47,62,0,0,0,0,0,0,0,0,0,0,0,0
1,7,13,17,24,0,0,0,0,0,0,0,0,7,13,19,26
1,8,24,38,58,0,0,0,0,0,0,0,0,0,0,2,5
1,4,17,22,45,0,4,4,4,1,1,1,1,0,1,1,1
1,33,53,112,151,0,0,0,0,0,0,0,0,6,13,20,27
1,80,114,164,230,0,0,0,0,0,0,4,5,0,0,0,0
1,21,29,55,86,0,0,0,0,0,0,0,0,7,14,21,28
1,13,20,31,42,0,0,0,0,0,0,0,0,0,0,0,0
1,28,28,42,84,0,0,0,0,0,0,0,0,0,0,0,0
1,8,20,60,92,0,0,0,0,0,0,0,0,0,0,0,0
1,10,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0
1,7,9,10,18,0,0,0,0,0,0,0,0,0,0,0,0
1,3,19,27,29,0,0,0,0,0,0,0,0,0,0,0,0
1,5,11,14,15,2,2,2,3,0,0,0,0,7,11,15,22
1,19,25,50,62,0,0,0,0,0,0,0,0,0,0,0,0
0,20,54,98,133,0,4,6,6,0,0,0,0,0,1,1,1
1,6,9,14,23,0,0,0,0,0,0,0,0,7,17,24,31
1,9,20,41,58,0,0,0,0,0,0,0,0,0,0,0,0
1,5,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0
1,35,41,58,74,0,0,0,0,0,0,0,0,7,12,18,24
1,3,5,8,9,0,0,0,0,0,0,0,0,0,0,0,0
1,13,21,27,59,0,0,0,0,0,0,1,1,0,1,1,3
1,59,114,175,222,3,15,20,21,0,0,1,1,4,6,7,7
1,0,10,12,13,0,0,0,0,0,0,0,0,0,0,0,0
1,13,19,32,38,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,7,0,0,0,2,0,0,0,2,7,14,20,27
1,82,138,214,278,0,1,1,1,0,0,0,0,0,0,0,0
1,8,16,25,53,0,0,0,0,0,0,0,0,7,14,21,28
1,12,35,50,79,0,0,0,0,0,0,0,0,0,0,0,0
1,5,12,23,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0
1,29,55,120,188,0,0,0,0,0,0,0,0,0,0,0,0
1,14,24,28,31,0,0,0,0,0,0,0,0,0,0,0,0
1,20,38,65,80,2,2,5,7,0,1,1,1,3,8,12,14
1,4,19,30,40,0,0,0,0,0,0,0,0,0,0,0,0
1,14,24,39,45,0,0,0,0,0,0,0,0,0,0,0,0
1,52,61,68,83,2,2,2,2,4,4,4,8,7,11,15,21
1,19,43,79,107,2,2,2,4,10,32,44,56,1,1,1,1
1,17,46,75,114,0,0,0,0,0,0,0,0,0,0,0,0
1,3,9,10,15,0,0,0,0,0,0,0,0,0,0,0,0
1,11,18,24,41,0,0,0,0,0,0,0,0,0,0,0,0
1,10,16,18,23,2,2,4,4,0,0,0,0,7,14,21,28
0,45,99,138,177,0,1,1,1,0,0,0,1,7,14,21,28
1,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
1,14,22,29,40,0,0,2,2,2,2,2,2,0,0,0,0
1,4,14,21,35,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6,9,14,0,0,0,0,0,0,0,0,0,0,0,0
1,31,61,105,122,0,0,0,0,0,0,0,0,0,0,0,0
1,10,45,85,100,0,0,0,0,0,0,0,0,0,0,0,0
1,26,42,55,80,0,0,0,0,0,0,0,0,0,0,0,0
1,38,52,56,74,0,0,0,0,0,0,0,0,0,0,0,0
1,23,36,39,40,0,0,0,0,0,0,0,0,0,0,0,0
1,17,47,64,71,0,0,0,0,0,0,0,0,0,0,0,0
1,5,15,34,44,0,0,0,0,0,0,0,0,0,0,0,0
1,10,21,31,37,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,18,28,0,0,0,0,0,0,0,0,2,2,6,7
1,5,7,11,13,0,0,0,0,0,0,0,0,0,0,0,0
1,5,14,20,35,0,0,0,0,0,0,0,0,0,0,0,0
1,22,59,75,87,0,0,2,3,0,0,0,0,0,0,1,1
1,9,32,45,49,0,10,10,10,0,0,0,0,5,11,12,12
1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1,26,50,74,85,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,8,9,0,0,0,0,0,0,0,0,0,0,0,0
1,14,29,47,54,0,0,0,0,0,0,0,0,0,0,0,0
1,17,20,31,43,0,0,0,0,0,0,0,0,0,0,0,0
1,14,23,35,51,0,0,0,0,0,0,0,0,0,0,0,0
1,11,28,40,53,0,0,0,0,0,0,0,0,0,0,0,0
1,23,34,43,56,0,0,0,0,0,0,0,0,7,13,17,21
1,6,14,19,19,0,0,0,0,0,0,0,0,0,0,0,0
1,21,23,48,48,0,0,0,0,0,0,0,0,0,0,0,0
1,5,40,61,112,0,0,0,0,0,0,0,0,0,0,0,0
1,10,30,53,78,0,0,0,0,0,0,0,0,0,0,0,0
1,9,31,45,55,0,0,0,0,0,0,0,0,0,0,0,0
1,17,41,63,76,0,0,0,0,0,0,0,0,0,0,0,0
1,16,54,73,81,0,0,0,0,0,0,0,0,0,0,0,0
1,8,16,26,35,0,0,0,0,0,0,0,0,5,10,14,16
1,22,32,59,93,0,0,0,0,0,0,0,0,0,0,0,0
1,7,13,13,13,0,0,0,0,2,2,6,6,5,8,8,8
1,72,128,223,284,0,0,0,0,0,0,0,0,0,0,0,0
1,18,45,55,77,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,25,30,0,0,0,0,0,0,0,0,0,0,0,0
1,22,35,46,60,0,0,0,0,0,0,0,0,0,0,0,0
1,11,25,33,44,0,0,0,0,0,0,0,0,0,0,0,0
1,95,200,286,368,0,0,0,0,0,0,0,0,0,0,0,0
1,4,9,10,21,0,0,0,0,0,1,1,1,4,6,11,15
1,33,41,90,93,0,0,0,0,0,0,0,0,5,5,5,5
0,30,64,92,118,0,2,2,2,0,0,0,0,0,0,0,0
1,37,58,76,104,0,0,0,0,0,0,0,0,0,0,0,0
1,40,81,133,176,0,0,0,0,0,0,0,0,0,0,0,0
1,10,15,17,22,0,0,0,0,0,0,0,0,7,14,21,28
1,107,193,261,330,0,0,0,0,0,0,0,0,0,0,0,0
1,48,76,97,121,0,0,0,0,0,0,0,0,0,0,0,0
1,20,37,45,59,0,0,0,0,0,0,0,0,0,0,0,0
1,6,9,11,12,0,0,0,0,0,0,0,0,0,0,0,0
1,8,21,34,54,0,0,0,0,0,0,0,0,0,0,0,0
1,41,65,83,109,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,11,23,0,0,0,0,0,0,0,0,0,0,0,0
1,11,18,35,57,0,0,0,0,0,0,0,0,0,0,0,0
1,73,143,196,235,0,0,0,0,0,2,2,10,0,0,0,0
1,7,25,38,51,0,0,0,0,0,0,0,0,0,0,0,0
1,9,24,30,34,2,4,7,8,0,0,0,0,7,8,8,8
1,1,16,36,37,0,0,0,0,0,0,0,0,0,0,0,0
1,30,56,64,84,0,0,0,0,0,0,0,0,1,6,6,9
1,11,22,27,42,0,0,0,0,0,0,0,0,0,0,0,0
1,25,50,75,89,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,22,28,0,0,0,0,0,0,0,0,0,0,0,0
1,4,11,18,25,0,0,0,0,0,0,0,0,0,0,0,0
1,19,27,37,50,0,0,0,0,0,0,0,0,0,0,0,0
1,17,36,57,75,0,0,0,0,0,0,0,0,0,0,0,0
1,11,16,42,57,0,0,0,0,0,2,5,5,3,6,10,12
1,12,26,30,36,0,0,0,0,0,0,0,0,0,0,0,0
1,26,41,69,118,0,0,0,0,0,0,0,0,0,0,0,0
1,19,19,23,35,0,0,0,0,0,0,0,0,0,0,0,0
1,12,40,76,92,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,11,21,0,0,0,0,0,0,0,0,0,0,0,0
1,46,92,124,161,0,0,0,0,0,0,0,1,0,0,0,0
1,47,76,110,134,0,0,1,2,0,0,1,1,2,7,9,11
1,28,75,121,191,0,0,0,0,0,0,0,0,0,0,0,0
1,16,84,86,93,0,0,0,0,0,0,0,0,0,0,0,0
1,57,74,87,87,0,0,0,0,0,0,0,0,0,0,0,0
1,7,13,19,35,0,0,0,0,16,28,44,64,0,0,0,0
0,15,24,57,61,0,2,2,3,0,1,1,1,1,1,1,1
0,47,72,114,184,0,15,22,30,0,0,0,0,1,1,1,1
1,11,21,45,78,0,0,0,0,0,0,0,0,0,0,0,0
1,33,69,92,96,0,0,0,0,0,0,0,0,0,0,0,0
1,20,60,81,105,0,0,2,2,0,0,2,2,7,14,21,28
1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0
1,7,22,32,49,0,0,0,0,0,0,0,0,0,0,0,0
1,10,28,40,53,0,0,0,0,0,0,0,0,0,0,0,0
1,13,13,13,13,0,0,0,0,0,0,2,2,2,2,2,2
1,2,17,21,31,0,0,0,0,0,0,0,0,0,0,0,0
1,43,69,89,100,0,4,4,6,0,2,2,3,0,0,0,2
1,7,23,44,66,0,0,0,0,0,0,0,0,0,0,0,0
1,56,104,160,218,0,0,0,0,0,0,0,0,0,0,0,0
1,8,23,35,44,0,0,0,0,0,0,0,0,0,0,0,0
1,8,29,44,54,0,0,0,0,0,0,0,0,0,0,0,0
1,24,40,48,70,0,0,0,0,0,0,0,0,0,0,0,0
1,18,47,68,77,0,0,0,0,0,0,0,0,0,0,0,0
1,18,39,59,74,0,0,0,0,0,0,0,0,0,0,0,0
1,38,73,103,124,0,0,0,2,0,2,2,2,0,0,0,0
1,23,41,58,70,0,0,0,0,0,0,0,0,0,0,0,0
1,9,19,32,48,0,0,0,0,0,0,0,0,0,0,0,0
1,12,23,34,34,0,0,0,0,0,0,0,0,0,0,0,0
1,8,12,18,28,0,0,0,0,0,0,0,0,0,0,0,0
1,11,18,23,40,0,0,0,0,0,0,0,0,0,0,0,0
1,11,27,48,78,0,0,0,0,0,0,0,0,0,0,0,0
1,7,34,50,71,0,0,0,0,0,0,0,0,0,0,0,0
1,34,63,84,93,0,0,0,0,0,0,0,0,7,14,24,31
1,28,40,64,78,0,0,0,0,0,0,0,0,0,0,0,0
1,18,30,44,59,4,6,7,9,0,0,0,0,7,14,22,29
1,10,11,17,17,0,0,0,0,0,0,0,0,0,0,0,0
0,8,17,43,50,0,0,0,0,0,0,0,0,0,0,0,0
1,17,22,37,40,0,0,0,0,0,0,0,0,0,0,0,0
1,28,53,76,91,0,0,0,0,0,0,0,0,0,0,0,0
1,35,50,50,67,0,0,0,4,4,4,4,4,5,8,8,10
1,21,25,56,83,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1,7,15,40,41,0,0,0,0,0,0,0,0,0,0,0,0
1,8,31,46,55,0,5,5,5,0,0,0,0,2,4,6,7
1,40,74,112,164,0,0,0,0,0,0,0,0,0,0,0,0
1,46,87,112,141,0,0,0,0,0,0,0,0,6,12,19,25
1,14,45,52,69,0,0,0,0,0,0,2,2,0,0,0,0
1,3,5,9,19,0,1,1,1,0,0,0,0,3,7,10,17
1,10,13,20,28,0,0,0,0,0,0,2,2,7,12,16,22
1,123,187,248,297,0,0,0,0,0,0,0,0,0,0,0,0
1,34,65,89,110,0,0,0,0,0,0,0,0,0,0,0,0
1,49,93,138,214,0,0,0,0,0,0,0,0,0,0,0,0
0,11,18,18,18,0,0,0,0,0,0,0,0,3,6,6,6
1,36,49,67,83,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,7,18,26,28,34,0,0,0,0,5,11,18,25
1,11,26,32,36,0,0,0,0,0,0,0,0,0,0,0,0
1,37,59,73,86,0,0,0,0,0,0,0,0,0,1,1,1
1,8,21,32,53,0,0,0,1,1,1,1,1,1,1,1,1
1,11,35,57,71,0,0,0,0,0,0,0,0,0,0,0,0
1,7,7,7,16,0,0,0,0,0,0,0,0,0,0,0,0
1,19,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0
1,11,27,54,79,0,0,0,0,0,0,0,0,0,0,0,0
1,25,44,78,88,0,0,0,0,0,0,0,0,0,0,0,0
1,2,31,54,58,0,0,0,0,2,2,2,2,4,9,16,21
1,8,18,20,31,0,0,0,0,2,2,2,2,5,12,16,22
1,7,22,25,39,0,0,0,0,0,0,0,0,7,11,11,14
1,23,48,68,88,0,0,0,0,0,0,0,0,0,0,0,0
1,7,11,18,20,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,4,6,0,0,0,0,0,0,0,0,0,7,12,17
1,36,62,138,173,0,0,0,0,0,2,4,4,3,7,8,8
1,10,33,53,72,0,0,5,5,0,0,0,0,2,4,5,7
1,19,32,42,70,2,2,2,2,0,2,2,2,6,11,17,23
1,15,27,36,51,0,0,0,0,0,0,0,0,0,0,0,0
1,22,38,47,71,0,0,0,0,0,0,0,0,0,0,0,0
1,7,19,31,49,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,21,21,0,1,5,5,6,8,8,8,0,4,7,7
0,1,2,3,4,0,0,10,10,0,0,1,1,7,14,21,28
1,7,17,33,51,0,0,0,0,0,0,0,0,0,0,0,0
1,7,11,15,18,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,24,33,0,0,0,0,0,0,0,0,0,0,0,0
1,22,42,57,76,0,0,0,0,0,0,0,0,0,0,0,0
1,42,94,157,203,0,5,8,10,1,3,3,4,1,8,15,22
1,15,21,25,29,0,0,0,0,0,0,0,0,0,0,0,0
1,56,123,197,298,0,1,1,1,0,0,0,0,0,0,0,0
1,19,58,79,96,0,0,0,0,0,0,0,0,0,0,0,0
1,7,36,46,48,0,0,0,0,0,0,0,0,0,0,0,0
1,16,20,29,52,0,0,0,0,0,0,0,0,0,0,0,0
1,43,95,140,171,0,0,0,0,0,0,0,0,0,0,1,3
1,16,25,36,61,0,0,0,0,0,0,0,0,0,0,0,0
1,5,6,11,16,0,0,0,0,0,0,0,0,0,0,0,0
1,12,19,31,48,0,0,0,0,0,0,0,0,0,0,0,0
1,33,82,124,161,0,0,0,0,0,0,0,0,7,14,21,28
1,11,23,29,37,0,0,0,0,0,0,0,0,0,0,0,0
1,15,36,56,57,0,0,0,0,0,0,0,0,0,0,0,0
1,14,30,57,96,0,0,0,0,0,0,0,0,0,0,0,0
1,16,26,40,69,0,0,0,0,0,0,0,1,1,2,3,8
1,6,18,27,40,0,0,0,0,0,0,0,0,0,0,0,0
1,19,33,46,61,0,0,0,0,0,0,0,0,0,0,0,0
1,3,16,21,35,0,0,0,0,0,0,0,0,0,0,0,0
1,18,46,65,87,0,0,0,0,0,0,0,0,0,0,0,0
1,4,11,31,38,0,0,0,0,0,0,0,0,0,0,0,0
1,7,19,27,36,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,10,17,0,0,0,0,0,0,0,0,0,0,0,0
1,14,26,30,33,1,1,1,1,0,0,0,0,0,0,1,2
1,0,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0
1,6,32,52,75,0,0,0,0,0,2,6,6,7,14,17,26
1,33,54,79,109,0,0,0,0,0,0,0,0,0,0,0,0
1,15,27,40,56,0,0,0,0,0,0,0,0,0,0,0,0
1,2,17,36,51,0,0,0,0,0,0,0,0,0,0,0,0
1,11,18,29,40,0,0,1,1,0,0,0,0,7,14,21,28
1,10,15,27,27,0,0,0,0,0,0,0,0,0,0,0,0
1,17,51,77,95,0,0,0,0,0,0,0,0,0,0,0,0
1,11,32,37,52,0,0,0,2,0,0,0,4,7,14,16,20
1,11,50,83,158,0,0,0,0,0,0,0,0,0,0,0,0
1,12,24,32,44,0,0,0,0,0,0,0,0,0,0,0,0
1,20,34,44,64,0,0,0,0,0,0,0,0,0,0,0,0
1,10,46,53,64,0,0,0,0,0,0,0,0,0,0,0,0
1,21,39,50,64,0,0,0,0,0,0,0,0,0,4,4,5
0,0,9,16,25,0,2,2,4,2,2,2,2,0,6,13,20
1,15,24,46,58,0,0,0,0,0,0,0,0,0,0,0,0
1,16,33,50,77,0,0,0,0,0,0,0,0,0,0,0,0
1,48,76,77,103,0,0,0,0,0,0,0,0,0,0,0,0
1,8,20,26,28,0,0,0,0,0,0,0,0,0,0,0,0
1,19,30,48,70,0,0,0,0,0,0,0,0,0,0,0,0
1,21,23,24,27,0,0,0,0,0,0,0,0,7,14,21,28
1,38,51,70,75,0,0,0,0,0,0,0,0,3,4,6,6
1,18,28,55,69,0,0,0,0,0,0,0,0,0,0,0,0
1,11,29,38,51,0,0,0,2,0,0,0,0,2,7,12,18
1,13,27,33,44,0,0,0,0,0,0,0,0,0,0,0,0
1,16,29,34,44,0,0,0,0,0,0,0,0,0,0,0,0
1,15,45,71,118,0,0,0,0,0,0,0,0,0,0,0,0
1,30,43,53,71,0,0,0,0,0,0,0,0,7,14,20,22
1,42,52,71,110,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,10,15,0,0,0,0,0,0,0,0,0,0,0,0
1,9,17,29,41,0,0,0,0,0,0,0,0,0,0,0,0
1,86,195,324,456,0,0,0,0,0,0,0,0,0,0,0,0
1,16,31,46,64,0,0,0,0,1,1,1,1,7,13,19,25
1,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1,20,39,52,62,0,0,0,0,0,0,0,0,0,0,0,0
1,5,7,15,27,0,0,0,0,0,0,0,0,0,0,0,0
0,12,27,30,35,0,0,0,0,0,0,0,1,7,14,21,25
1,16,26,48,71,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,2,0,96,96,96,0,0,0,0,5,9,15,19
1,13,18,31,45,0,0,0,0,0,0,0,0,0,0,0,0
1,5,16,26,30,0,0,0,0,0,0,0,0,6,11,17,24
1,17,27,44,54,0,0,0,0,0,0,0,0,0,0,0,0
1,12,16,20,29,0,0,0,0,0,0,0,0,0,0,0,0
1,19,27,35,48,0,0,0,0,0,0,0,0,0,0,0,0
1,19,34,60,77,3,3,3,11,0,0,0,1,0,0,0,0
1,12,23,68,81,0,0,1,1,0,0,0,0,1,1,3,6
1,16,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1,20,48,63,89,0,0,0,0,0,0,0,0,0,0,0,0
1,10,22,24,40,0,0,0,0,0,0,0,0,7,12,12,14
1,4,10,24,38,0,0,0,0,0,0,0,0,2,6,11,16
1,9,19,27,46,0,0,0,0,0,0,0,0,0,0,0,0
1,7,13,26,36,0,0,0,0,0,0,0,0,0,0,0,0
1,5,35,48,50,0,0,0,0,0,0,0,0,0,0,0,0
1,25,55,88,129,0,0,0,0,0,0,0,0,7,14,21,28
1,12,35,55,62,0,0,0,0,0,0,0,0,0,0,0,0
1,19,40,52,64,0,0,0,0,0,0,0,0,0,0,0,0
1,6,12,19,31,0,0,0,0,0,0,0,0,0,0,0,0
1,26,48,68,96,0,0,0,2,0,0,2,3,2,2,7,11
1,5,8,12,18,0,0,0,0,0,0,0,0,7,13,20,27
0,44,83,103,117,0,7,9,9,4,10,16,16,7,11,15,17
1,16,16,16,16,0,0,0,0,0,0,0,0,2,2,2,2
1,5,11,21,33,0,0,0,0,0,0,0,0,4,9,12,16
1,3,4,25,30,0,0,0,0,0,0,0,0,0,0,0,0
1,0,13,27,46,0,0,0,0,0,0,0,0,0,0,0,0
1,4,11,19,19,0,0,0,0,0,0,0,0,0,0,0,0
1,20,34,53,81,0,0,0,0,0,0,0,0,0,0,0,0
1,6,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1,11,19,31,36,0,0,0,0,0,0,0,0,6,13,19,23
1,8,21,35,50,0,0,0,0,0,0,0,0,0,0,0,0
1,4,26,34,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6,18,29,34,0,0,0,0,0,0,0,0,0,0,0,0
1,27,60,93,93,0,0,0,0,0,0,0,0,0,0,0,0
1,15,25,44,67,0,0,0,0,0,0,0,2,1,1,2,2
1,8,19,30,44,0,0,0,0,0,0,0,0,0,0,0,0
1,7,16,24,33,0,0,0,0,0,0,0,0,0,0,0,0
1,15,27,35,55,0,0,0,0,0,0,0,0,0,0,0,0
1,6,14,32,36,0,0,0,0,0,0,0,0,0,0,0,0
1,5,13,29,37,0,0,0,0,0,0,0,0,0,0,0,0
1,3,8,17,25,0,0,0,0,0,0,0,0,0,0,0,0
1,5,15,22,30,0,0,0,0,0,0,0,0,0,0,0,0
1,10,12,16,19,0,0,0,0,0,0,0,0,0,0,0,0
1,10,21,28,37,0,0,0,0,0,0,0,0,0,0,0,0
1,15,18,31,53,0,0,0,0,0,0,0,0,0,0,0,0
1,11,18,27,32,0,0,0,0,0,4,4,6,7,14,21,28
1,14,33,49,66,0,0,0,0,0,0,0,0,0,0,0,0
1,17,30,45,49,2,2,2,2,0,0,0,1,7,14,21,26
1,44,81,97,118,0,0,0,0,0,0,0,0,0,0,0,0
1,11,19,21,29,0,0,0,0,0,0,0,0,0,0,0,0
1,8,21,23,30,2,4,4,8,0,0,0,0,7,14,21,28
1,9,22,49,83,0,0,0,0,0,0,0,0,0,0,0,0
1,41,104,151,221,0,0,0,0,0,0,0,0,0,0,0,0
1,8,21,31,44,0,0,0,0,0,0,0,0,0,0,0,0
1,8,24,42,57,0,0,0,0,0,0,0,0,0,0,0,0
1,5,10,17,19,0,0,0,0,0,0,0,0,0,0,0,0
1,14,17,23,32,0,0,0,0,0,0,0,0,0,0,0,0
1,4,18,25,34,0,0,0,0,0,0,0,0,0,0,0,0
1,42,48,65,78,0,0,0,0,0,0,0,0,0,0,0,0
1,6,15,18,25,1,1,1,1,0,0,0,0,7,14,17,23
1,17,38,51,59,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,17,20,0,0,0,0,0,0,0,0,0,0,0,0
1,14,22,34,36,0,0,0,0,0,0,0,0,0,0,0,0
1,40,69,118,135,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0
1,33,45,57,63,0,0,0,0,0,0,0,0,0,0,0,0
1,95,163,236,305,0,0,0,0,0,0,0,0,0,0,0,0
1,15,15,34,36,0,0,0,0,0,0,0,0,0,0,0,0
1,6,12,20,20,0,0,0,0,0,0,0,0,0,0,0,0
1,19,53,77,86,0,0,0,0,0,0,0,0,7,11,19,22
1,9,18,31,40,0,0,0,0,0,0,0,0,0,0,0,0
1,26,47,88,106,0,0,0,0,0,0,0,0,0,0,0,0
1,10,16,29,41,0,0,0,0,0,0,0,0,0,0,0,0
1,7,12,21,38,0,0,0,0,0,0,0,0,0,0,0,0
1,7,10,24,38,0,0,0,0,0,0,0,0,5,6,11,16
1,26,43,62,79,0,0,0,0,0,0,0,0,0,0,0,0
1,23,32,50,102,0,0,0,0,0,0,0,0,0,0,0,0
1,9,17,22,34,0,0,0,0,0,0,0,0,0,0,0,0
1,59,100,165,218,0,0,0,0,0,0,0,0,0,0,0,0
1,28,64,104,146,0,0,1,2,0,0,0,0,7,13,20,27
1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0
1,30,47,70,75,0,0,0,0,0,0,0,0,0,0,0,0
1,60,122,166,197,0,0,0,0,0,0,0,0,0,0,0,0
1,31,56,81,101,0,0,0,0,0,0,0,0,0,0,0,0
